price,discount,suburb_type,product_name,super_category
2.99,0,Non-Affluent,Chicken,Meat & Seafood
2.99,0,Non-Affluent,Chicken,Meat & Seafood
2.99,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3.29,0,Non-Affluent,Chicken,Fruits
3.29,0,Non-Affluent,Chicken,Meat & Seafood
3.29,0,Non-Affluent,Chicken,Meat & Seafood
3.4,0,Non-Affluent,Chicken,Meat & Seafood
3.47,0,Non-Affluent,Chicken,Meat & Seafood
3.47,0,Non-Affluent,Chicken,Fruits
3.47,0,Non-Affluent,Chicken,Meat & Seafood
3.47,0,Non-Affluent,Chicken,Fruits
3.49,0,Non-Affluent,Chicken,Meat & Seafood
3.49,0,Non-Affluent,Chicken,Meat & Seafood
3.49,0,Non-Affluent,Chicken,Meat & Seafood
3.5,0,Non-Affluent,Chicken,Meat & Seafood
3.5,0,Non-Affluent,Chicken,Meat & Seafood
3.5,0,Non-Affluent,Chicken,Meat & Seafood
3.5,0,Non-Affluent,Chicken,Meat & Seafood
3.5,0,Non-Affluent,Chicken,Meat & Seafood
3.5,0,Non-Affluent,Chicken,Meat & Seafood
3.79,0,Non-Affluent,Chicken,Meat & Seafood
3.79,0,Non-Affluent,Chicken,Vegetables
3.88,0,Non-Affluent,Chicken,Meat & Seafood
3.88,0,Non-Affluent,Chicken,Meat & Seafood
3.97,0,Non-Affluent,Chicken,Meat & Seafood
3.99,0,Non-Affluent,Chicken,Meat & Seafood
3.99,0,Non-Affluent,Chicken,Meat & Seafood
3.99,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4.15,0,Non-Affluent,Chicken,Meat & Seafood
4.29,0,Non-Affluent,Chicken,Meat & Seafood
4.49,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.99,0,Non-Affluent,Chicken,Meat & Seafood
4.99,0,Non-Affluent,Chicken,Meat & Seafood
5,0,Non-Affluent,Chicken,Vegetables
5,0,Non-Affluent,Chicken,Meat & Seafood
5.35,0,Non-Affluent,Chicken,Vegetables
5.35,0,Non-Affluent,Chicken,Vegetables
5.49,0,Non-Affluent,Chicken,Vegetables
5.49,0,Non-Affluent,Chicken,Meat & Seafood
5.77,0,Non-Affluent,Chicken,Meat & Seafood
5.79,0,Non-Affluent,Chicken,Meat & Seafood
5.89,0,Non-Affluent,Chicken,Meat & Seafood
5.97,0,Non-Affluent,Chicken,Meat & Seafood
5.97,0,Non-Affluent,Chicken,Meat & Seafood
5.99,0,Non-Affluent,Chicken,Meat & Seafood
5.99,0,Non-Affluent,Chicken,Meat & Seafood
5.99,0,Non-Affluent,Chicken,Meat & Seafood
5.99,0,Non-Affluent,Chicken,Meat & Seafood
5.99,0,Non-Affluent,Chicken,Meat & Seafood
5.99,0,Non-Affluent,Chicken,Meat & Seafood
6.22,0,Non-Affluent,Chicken,Meat & Seafood
6.49,0,Non-Affluent,Chicken,Meat & Seafood
6.49,0,Non-Affluent,Chicken,Meat & Seafood
6.93,0,Non-Affluent,Chicken,Meat & Seafood
6.99,0,Non-Affluent,Chicken,Meat & Seafood
6.99,0,Non-Affluent,Chicken,Meat & Seafood
6.99,0,Non-Affluent,Chicken,Fruits
6.99,0,Non-Affluent,Chicken,Meat & Seafood
7,0,Non-Affluent,Chicken,Meat & Seafood
7,0,Non-Affluent,Chicken,Meat & Seafood
7.49,0,Non-Affluent,Chicken,Meat & Seafood
7.49,0,Non-Affluent,Chicken,Meat & Seafood
7.99,0,Non-Affluent,Chicken,Meat & Seafood
7.99,0,Non-Affluent,Chicken,Meat & Seafood
7.99,0,Non-Affluent,Chicken,Meat & Seafood
7.99,0,Non-Affluent,Chicken,Meat & Seafood
8,0,Non-Affluent,Chicken,Meat & Seafood
9,0,Non-Affluent,Chicken,Meat & Seafood
9,0,Non-Affluent,Chicken,Meat & Seafood
9.29,0,Non-Affluent,Chicken,Meat & Seafood
1.16,0.63,Affluent,Chicken,Meat & Seafood
1.44,0.8,Affluent,Chicken,Meat & Seafood
0.84,0,Affluent,Chicken,Meat & Seafood
1.85,1,Affluent,Chicken,Meat & Seafood
2.3,1.3,Affluent,Chicken,Meat & Seafood
2.3,1.3,Affluent,Chicken,Meat & Seafood
2.3,1.3,Affluent,Chicken,Meat & Seafood
3.9,2.4,Affluent,Chicken,Vegetables
3.9,2.4,Affluent,Chicken,Vegetables
1.75,0,Affluent,Chicken,Vegetables
1.75,0,Affluent,Chicken,Meat & Seafood
1.75,0,Affluent,Chicken,Meat & Seafood
1.8,0,Affluent,Chicken,Meat & Seafood
1.8,0,Affluent,Chicken,Meat & Seafood
1.8,0,Affluent,Chicken,Meat & Seafood
5.55,3.7,Affluent,Chicken,Meat & Seafood
1.95,0,Affluent,Chicken,Meat & Seafood
5.7,3.7,Affluent,Chicken,Meat & Seafood
2.1,0,Affluent,Chicken,Vegetables
6.45,4.3,Affluent,Chicken,Vegetables
2.2,0,Affluent,Chicken,Meat & Seafood
2.3,0,Affluent,Chicken,Meat & Seafood
2.4,0,Affluent,Chicken,Meat & Seafood
2.4,0,Affluent,Chicken,Meat & Seafood
2.4,0,Affluent,Chicken,Meat & Seafood
2.4,0,Affluent,Chicken,Fruits
2.5,0,Affluent,Chicken,Vegetables
2.5,0,Affluent,Chicken,Meat & Seafood
2.75,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Vegetables
2.8,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Meat & Seafood
2.85,0,Affluent,Chicken,Meat & Seafood
6,3.15,Affluent,Chicken,Meat & Seafood
6,3.15,Affluent,Chicken,Meat & Seafood
2.88,0,Affluent,Chicken,Meat & Seafood
2.97,0,Affluent,Chicken,Meat & Seafood
6.5,3.5,Affluent,Chicken,Fruits
3,0,Affluent,Chicken,Meat & Seafood
6.5,3.5,Affluent,Chicken,Meat & Seafood
6.5,3.5,Affluent,Chicken,Vegetables
6.5,3.5,Affluent,Chicken,Meat & Seafood
3,0,Affluent,Chicken,Meat & Seafood
6.5,3.5,Affluent,Chicken,Meat & Seafood
3,0,Affluent,Chicken,Vegetables
3,0,Affluent,Chicken,Meat & Seafood
7.51,4.13,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
7.5,4,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Vegetables
3.5,0,Affluent,Chicken,Fruits
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
8.3,4.8,Affluent,Chicken,Meat & Seafood
8.25,4.5,Affluent,Chicken,Meat & Seafood
3.85,0,Affluent,Chicken,Meat & Seafood
9.35,5.5,Affluent,Chicken,Vegetables
4,0,Affluent,Chicken,Meat & Seafood
4,0,Affluent,Chicken,Meat & Seafood
4,0,Affluent,Chicken,Fruits
4,0,Affluent,Chicken,Meat & Seafood
8.81,4.68,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Vegetables
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
9.9,5.4,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Vegetables
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Vegetables
4.6,0,Affluent,Chicken,Meat & Seafood
4.9,0,Affluent,Chicken,Vegetables
12.5,7.5,Affluent,Chicken,Vegetables
5,0,Affluent,Chicken,Meat & Seafood
5.4,0,Affluent,Chicken,Meat & Seafood
5.5,0,Affluent,Chicken,Fruits
12,6.5,Affluent,Chicken,Meat & Seafood
12,6.4,Affluent,Chicken,Meat & Seafood
5.7,0,Affluent,Chicken,Meat & Seafood
5.7,0,Affluent,Chicken,Meat & Seafood
5.7,0,Affluent,Chicken,Meat & Seafood
13,7,Affluent,Chicken,Vegetables
12.5,6.5,Affluent,Chicken,Meat & Seafood
14,8,Affluent,Chicken,Vegetables
14,8,Affluent,Chicken,Vegetables
13.5,7.5,Affluent,Chicken,Meat & Seafood
6.3,0,Affluent,Chicken,Meat & Seafood
6.3,0,Affluent,Chicken,Meat & Seafood
6.4,0,Affluent,Chicken,Meat & Seafood
14,7.5,Affluent,Chicken,Meat & Seafood
1.16,0.63,Affluent,Chicken,Meat & Seafood
1.44,0.8,Affluent,Chicken,Meat & Seafood
0.84,0,Affluent,Chicken,Meat & Seafood
1.85,1,Affluent,Chicken,Meat & Seafood
2.3,1.3,Affluent,Chicken,Meat & Seafood
2.3,1.3,Affluent,Chicken,Meat & Seafood
2.3,1.3,Affluent,Chicken,Meat & Seafood
3.9,2.4,Affluent,Chicken,Vegetables
3.9,2.4,Affluent,Chicken,Vegetables
1.75,0,Affluent,Chicken,Vegetables
1.75,0,Affluent,Chicken,Meat & Seafood
1.75,0,Affluent,Chicken,Meat & Seafood
1.8,0,Affluent,Chicken,Meat & Seafood
1.8,0,Affluent,Chicken,Meat & Seafood
1.8,0,Affluent,Chicken,Meat & Seafood
5.55,3.7,Affluent,Chicken,Meat & Seafood
1.95,0,Affluent,Chicken,Meat & Seafood
5.7,3.7,Affluent,Chicken,Meat & Seafood
2.1,0,Affluent,Chicken,Vegetables
6.45,4.3,Affluent,Chicken,Vegetables
2.25,0,Affluent,Chicken,Meat & Seafood
2.4,0,Affluent,Chicken,Meat & Seafood
2.4,0,Affluent,Chicken,Meat & Seafood
2.4,0,Affluent,Chicken,Meat & Seafood
2.4,0,Affluent,Chicken,Fruits
2.5,0,Affluent,Chicken,Vegetables
2.5,0,Affluent,Chicken,Meat & Seafood
2.75,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Vegetables
2.8,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Meat & Seafood
2.8,0,Affluent,Chicken,Meat & Seafood
2.85,0,Affluent,Chicken,Meat & Seafood
6,3.15,Affluent,Chicken,Meat & Seafood
2.88,0,Affluent,Chicken,Meat & Seafood
6.5,3.5,Affluent,Chicken,Fruits
6.5,3.5,Affluent,Chicken,Meat & Seafood
6.5,3.5,Affluent,Chicken,Vegetables
6.5,3.5,Affluent,Chicken,Meat & Seafood
6.5,3.5,Affluent,Chicken,Meat & Seafood
3,0,Affluent,Chicken,Vegetables
7.51,4.13,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
7.5,4,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Vegetables
3.5,0,Affluent,Chicken,Fruits
3.5,0,Affluent,Chicken,Meat & Seafood
3.5,0,Affluent,Chicken,Meat & Seafood
8.3,4.8,Affluent,Chicken,Meat & Seafood
8.25,4.5,Affluent,Chicken,Meat & Seafood
3.85,0,Affluent,Chicken,Meat & Seafood
9.35,5.5,Affluent,Chicken,Vegetables
4,0,Affluent,Chicken,Meat & Seafood
4,0,Affluent,Chicken,Meat & Seafood
8.81,4.68,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Vegetables
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Vegetables
4.5,0,Affluent,Chicken,Meat & Seafood
9.9,5.4,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Vegetables
4.5,0,Affluent,Chicken,Meat & Seafood
4.5,0,Affluent,Chicken,Vegetables
4.9,0,Affluent,Chicken,Vegetables
12.5,7.5,Affluent,Chicken,Vegetables
5,0,Affluent,Chicken,Meat & Seafood
5.4,0,Affluent,Chicken,Meat & Seafood
5.5,0,Affluent,Chicken,Fruits
12,6.5,Affluent,Chicken,Meat & Seafood
12,6.4,Affluent,Chicken,Meat & Seafood
5.7,0,Affluent,Chicken,Meat & Seafood
5.7,0,Affluent,Chicken,Meat & Seafood
5.7,0,Affluent,Chicken,Meat & Seafood
13,7,Affluent,Chicken,Vegetables
12.5,6.5,Affluent,Chicken,Meat & Seafood
14,8,Affluent,Chicken,Vegetables
14,8,Affluent,Chicken,Vegetables
13.5,7.5,Affluent,Chicken,Meat & Seafood
6.3,0,Affluent,Chicken,Meat & Seafood
6.3,0,Affluent,Chicken,Meat & Seafood
6.4,0,Affluent,Chicken,Meat & Seafood
14,7.5,Affluent,Chicken,Meat & Seafood
6.5,0,Affluent,Chicken,Meat & Seafood
0.66,0.63,Non-Affluent,Chicken,Meat & Seafood
0.94,0.8,Non-Affluent,Chicken,Meat & Seafood
0.34,0,Non-Affluent,Chicken,Meat & Seafood
1.35,1,Non-Affluent,Chicken,Meat & Seafood
1.8,1.3,Non-Affluent,Chicken,Meat & Seafood
1.8,1.3,Non-Affluent,Chicken,Meat & Seafood
1.8,1.3,Non-Affluent,Chicken,Meat & Seafood
3.4,2.4,Non-Affluent,Chicken,Vegetables
3.4,2.4,Non-Affluent,Chicken,Vegetables
1.25,0,Non-Affluent,Chicken,Vegetables
1.25,0,Non-Affluent,Chicken,Meat & Seafood
1.25,0,Non-Affluent,Chicken,Meat & Seafood
1.3,0,Non-Affluent,Chicken,Meat & Seafood
1.3,0,Non-Affluent,Chicken,Meat & Seafood
1.3,0,Non-Affluent,Chicken,Meat & Seafood
5.05,3.7,Non-Affluent,Chicken,Meat & Seafood
1.45,0,Non-Affluent,Chicken,Meat & Seafood
5.2,3.7,Non-Affluent,Chicken,Meat & Seafood
1.6,0,Non-Affluent,Chicken,Vegetables
5.95,4.3,Non-Affluent,Chicken,Vegetables
1.75,0,Non-Affluent,Chicken,Meat & Seafood
1.9,0,Non-Affluent,Chicken,Meat & Seafood
1.9,0,Non-Affluent,Chicken,Meat & Seafood
1.9,0,Non-Affluent,Chicken,Meat & Seafood
1.9,0,Non-Affluent,Chicken,Fruits
2,0,Non-Affluent,Chicken,Vegetables
2,0,Non-Affluent,Chicken,Meat & Seafood
2.25,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Vegetables
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.35,0,Non-Affluent,Chicken,Meat & Seafood
5.5,3.15,Non-Affluent,Chicken,Meat & Seafood
2.38,0,Non-Affluent,Chicken,Meat & Seafood
6,3.5,Non-Affluent,Chicken,Fruits
6,3.5,Non-Affluent,Chicken,Meat & Seafood
6,3.5,Non-Affluent,Chicken,Vegetables
6,3.5,Non-Affluent,Chicken,Meat & Seafood
6,3.5,Non-Affluent,Chicken,Meat & Seafood
2.5,0,Non-Affluent,Chicken,Vegetables
7.01,4.13,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
7,4,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Vegetables
3,0,Non-Affluent,Chicken,Fruits
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
7.8,4.8,Non-Affluent,Chicken,Meat & Seafood
8.25,4.5,Non-Affluent,Chicken,Meat & Seafood
3.85,0,Non-Affluent,Chicken,Meat & Seafood
9.35,5.5,Non-Affluent,Chicken,Vegetables
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
8.81,4.68,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Vegetables
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Vegetables
4.5,0,Non-Affluent,Chicken,Meat & Seafood
9.9,5.4,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Vegetables
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Vegetables
4.9,0,Non-Affluent,Chicken,Vegetables
12.5,7.5,Non-Affluent,Chicken,Vegetables
5,0,Non-Affluent,Chicken,Meat & Seafood
5.4,0,Non-Affluent,Chicken,Meat & Seafood
5.5,0,Non-Affluent,Chicken,Fruits
12,6.5,Non-Affluent,Chicken,Meat & Seafood
12,6.4,Non-Affluent,Chicken,Meat & Seafood
5.7,0,Non-Affluent,Chicken,Meat & Seafood
5.7,0,Non-Affluent,Chicken,Meat & Seafood
5.7,0,Non-Affluent,Chicken,Meat & Seafood
13,7,Non-Affluent,Chicken,Vegetables
12.5,6.5,Non-Affluent,Chicken,Meat & Seafood
14,8,Non-Affluent,Chicken,Vegetables
14,8,Non-Affluent,Chicken,Vegetables
13.5,7.5,Non-Affluent,Chicken,Meat & Seafood
6.3,0,Non-Affluent,Chicken,Meat & Seafood
6.3,0,Non-Affluent,Chicken,Meat & Seafood
6.4,0,Non-Affluent,Chicken,Meat & Seafood
14,7.5,Non-Affluent,Chicken,Meat & Seafood
6.5,0,Non-Affluent,Chicken,Meat & Seafood
0.66,0.63,Non-Affluent,Chicken,Meat & Seafood
0.94,0.8,Non-Affluent,Chicken,Meat & Seafood
0.34,0,Non-Affluent,Chicken,Meat & Seafood
1.35,1,Non-Affluent,Chicken,Meat & Seafood
1.8,1.3,Non-Affluent,Chicken,Meat & Seafood
1.8,1.3,Non-Affluent,Chicken,Meat & Seafood
1.8,1.3,Non-Affluent,Chicken,Meat & Seafood
3.4,2.4,Non-Affluent,Chicken,Vegetables
3.4,2.4,Non-Affluent,Chicken,Vegetables
1.25,0,Non-Affluent,Chicken,Vegetables
1.25,0,Non-Affluent,Chicken,Meat & Seafood
1.25,0,Non-Affluent,Chicken,Meat & Seafood
1.3,0,Non-Affluent,Chicken,Meat & Seafood
1.3,0,Non-Affluent,Chicken,Meat & Seafood
1.3,0,Non-Affluent,Chicken,Meat & Seafood
5.05,3.7,Non-Affluent,Chicken,Meat & Seafood
1.45,0,Non-Affluent,Chicken,Meat & Seafood
5.2,3.7,Non-Affluent,Chicken,Meat & Seafood
1.6,0,Non-Affluent,Chicken,Vegetables
5.95,4.3,Non-Affluent,Chicken,Vegetables
1.7,0,Non-Affluent,Chicken,Meat & Seafood
1.8,0,Non-Affluent,Chicken,Meat & Seafood
1.9,0,Non-Affluent,Chicken,Meat & Seafood
1.9,0,Non-Affluent,Chicken,Meat & Seafood
1.9,0,Non-Affluent,Chicken,Meat & Seafood
1.9,0,Non-Affluent,Chicken,Fruits
2,0,Non-Affluent,Chicken,Vegetables
2,0,Non-Affluent,Chicken,Meat & Seafood
2.25,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Vegetables
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.3,0,Non-Affluent,Chicken,Meat & Seafood
2.35,0,Non-Affluent,Chicken,Meat & Seafood
5.5,3.15,Non-Affluent,Chicken,Meat & Seafood
5.5,3.15,Non-Affluent,Chicken,Meat & Seafood
2.38,0,Non-Affluent,Chicken,Meat & Seafood
2.47,0,Non-Affluent,Chicken,Meat & Seafood
6,3.5,Non-Affluent,Chicken,Fruits
2.5,0,Non-Affluent,Chicken,Meat & Seafood
6,3.5,Non-Affluent,Chicken,Meat & Seafood
6,3.5,Non-Affluent,Chicken,Vegetables
6,3.5,Non-Affluent,Chicken,Meat & Seafood
2.5,0,Non-Affluent,Chicken,Meat & Seafood
6,3.5,Non-Affluent,Chicken,Meat & Seafood
2.5,0,Non-Affluent,Chicken,Vegetables
2.5,0,Non-Affluent,Chicken,Meat & Seafood
7.01,4.13,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
7,4,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Vegetables
3,0,Non-Affluent,Chicken,Fruits
3,0,Non-Affluent,Chicken,Meat & Seafood
3,0,Non-Affluent,Chicken,Meat & Seafood
7.8,4.8,Non-Affluent,Chicken,Meat & Seafood
8.25,4.5,Non-Affluent,Chicken,Meat & Seafood
3.85,0,Non-Affluent,Chicken,Meat & Seafood
9.35,5.5,Non-Affluent,Chicken,Vegetables
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Meat & Seafood
4,0,Non-Affluent,Chicken,Fruits
4,0,Non-Affluent,Chicken,Meat & Seafood
8.81,4.68,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Vegetables
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Meat & Seafood
9.9,5.4,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Vegetables
4.5,0,Non-Affluent,Chicken,Meat & Seafood
4.5,0,Non-Affluent,Chicken,Vegetables
4.6,0,Non-Affluent,Chicken,Meat & Seafood
4.9,0,Non-Affluent,Chicken,Vegetables
12.5,7.5,Non-Affluent,Chicken,Vegetables
5,0,Non-Affluent,Chicken,Meat & Seafood
5.4,0,Non-Affluent,Chicken,Meat & Seafood
5.5,0,Non-Affluent,Chicken,Fruits
12,6.5,Non-Affluent,Chicken,Meat & Seafood
12,6.4,Non-Affluent,Chicken,Meat & Seafood
5.7,0,Non-Affluent,Chicken,Meat & Seafood
5.7,0,Non-Affluent,Chicken,Meat & Seafood
5.7,0,Non-Affluent,Chicken,Meat & Seafood
13,7,Non-Affluent,Chicken,Vegetables
12.5,6.5,Non-Affluent,Chicken,Meat & Seafood
14,8,Non-Affluent,Chicken,Vegetables
14,8,Non-Affluent,Chicken,Vegetables
13.5,7.5,Non-Affluent,Chicken,Meat & Seafood
6.3,0,Non-Affluent,Chicken,Meat & Seafood
6.3,0,Non-Affluent,Chicken,Meat & Seafood
6.4,0,Non-Affluent,Chicken,Meat & Seafood
14,7.5,Non-Affluent,Chicken,Meat & Seafood
3.53,0.63,Affluent,Chicken,Meat & Seafood
3.64,0.8,Affluent,Chicken,Meat & Seafood
3.84,0,Affluent,Chicken,Meat & Seafood
3.85,1,Affluent,Chicken,Meat & Seafood
4,1.3,Affluent,Chicken,Meat & Seafood
4,1.3,Affluent,Chicken,Meat & Seafood
4,1.3,Affluent,Chicken,Meat & Seafood
4.5,2.4,Affluent,Chicken,Vegetables
4.5,2.4,Affluent,Chicken,Vegetables
4.75,0,Affluent,Chicken,Vegetables
4.75,0,Affluent,Chicken,Meat & Seafood
4.75,0,Affluent,Chicken,Meat & Seafood
4.8,0,Affluent,Chicken,Meat & Seafood
4.8,0,Affluent,Chicken,Meat & Seafood
4.8,0,Affluent,Chicken,Meat & Seafood
4.85,3.7,Affluent,Chicken,Meat & Seafood
4.95,0,Affluent,Chicken,Meat & Seafood
5,3.7,Affluent,Chicken,Meat & Seafood
5.1,0,Affluent,Chicken,Vegetables
5.15,4.3,Affluent,Chicken,Vegetables
5.2,0,Affluent,Chicken,Meat & Seafood
5.3,0,Affluent,Chicken,Meat & Seafood
5.4,0,Affluent,Chicken,Meat & Seafood
5.4,0,Affluent,Chicken,Meat & Seafood
5.4,0,Affluent,Chicken,Meat & Seafood
5.4,0,Affluent,Chicken,Fruits
5.5,0,Affluent,Chicken,Vegetables
5.5,0,Affluent,Chicken,Meat & Seafood
5.75,0,Affluent,Chicken,Meat & Seafood
5.8,0,Affluent,Chicken,Meat & Seafood
5.8,0,Affluent,Chicken,Vegetables
5.8,0,Affluent,Chicken,Meat & Seafood
5.8,0,Affluent,Chicken,Meat & Seafood
5.8,0,Affluent,Chicken,Meat & Seafood
5.8,0,Affluent,Chicken,Meat & Seafood
5.85,0,Affluent,Chicken,Meat & Seafood
5.85,3.15,Affluent,Chicken,Meat & Seafood
5.85,3.15,Affluent,Chicken,Meat & Seafood
5.88,0,Affluent,Chicken,Meat & Seafood
5.97,0,Affluent,Chicken,Meat & Seafood
6,3.5,Affluent,Chicken,Fruits
6,0,Affluent,Chicken,Meat & Seafood
